[[{'label': 'negative', 'score': 0.013476000167429447}, {'label': 'neutral', 'score': 0.4485049843788147}, {'label': 'positive', 'score': 0.538019061088562}]]
[[{'label': 'negative', 'score': 0.9068071246147156}, {'label': 'neutral', 'score': 0.08650297671556473}, {'label': 'positive', 'score': 0.006689909379929304}]]
[[{'label': 'negative', 'score': 0.31819775700569153}, {'label': 'neutral', 'score': 0.5014165043830872}, {'label': 'positive', 'score': 0.18038572371006012}]]
[[{'label': 'negative', 'score': 0.4945858418941498}, {'label': 'neutral', 'score': 0.45449110865592957}, {'label': 'positive', 'score': 0.05092303454875946}]]
[[{'label': 'negative', 'score': 0.005645772907882929}, {'label': 'neutral', 'score': 0.7917966246604919}, {'label': 'positive', 'score': 0.2025575190782547}]]
[[{'label': 'negative', 'score': 0.009721021167933941}, {'label': 'neutral', 'score': 0.07243207097053528}, {'label': 'positive', 'score': 0.9178469181060791}]]
[[{'label': 'negative', 'score': 0.2143356204032898}, {'label': 'neutral', 'score': 0.6349799633026123}, {'label': 'positive', 'score': 0.1506844311952591}]]
[[{'label': 'negative', 'score': 0.27914050221443176}, {'label': 'neutral', 'score': 0.5002264380455017}, {'label': 'positive', 'score': 0.22063308954238892}]]
[[{'label': 'negative', 'score': 0.43131232261657715}, {'label': 'neutral', 'score': 0.5515781044960022}, {'label': 'positive', 'score': 0.017109595239162445}]]
[[{'label': 'negative', 'score': 0.5546046495437622}, {'label': 'neutral', 'score': 0.4069024622440338}, {'label': 'positive', 'score': 0.038492877036333084}]]
[[{'label': 'negative', 'score': 0.0051700519397854805}, {'label': 'neutral', 'score': 0.022205907851457596}, {'label': 'positive', 'score': 0.9726240038871765}]]
[[{'label': 'negative', 'score': 0.8737223148345947}, {'label': 'neutral', 'score': 0.11628296226263046}, {'label': 'positive', 'score': 0.009994696825742722}]]
[[{'label': 'negative', 'score': 0.947178304195404}, {'label': 'neutral', 'score': 0.04733376204967499}, {'label': 'positive', 'score': 0.0054878490045666695}]]
[[{'label': 'negative', 'score': 0.5991753935813904}, {'label': 'neutral', 'score': 0.3738667666912079}, {'label': 'positive', 'score': 0.02695782482624054}]]
[[{'label': 'negative', 'score': 0.30488213896751404}, {'label': 'neutral', 'score': 0.6654860973358154}, {'label': 'positive', 'score': 0.029631732031702995}]]
[[{'label': 'negative', 'score': 0.0022119602654129267}, {'label': 'neutral', 'score': 0.09851717948913574}, {'label': 'positive', 'score': 0.8992708325386047}]]
[[{'label': 'negative', 'score': 0.1168011948466301}, {'label': 'neutral', 'score': 0.5699235200881958}, {'label': 'positive', 'score': 0.3132752776145935}]]
[[{'label': 'negative', 'score': 0.7674177289009094}, {'label': 'neutral', 'score': 0.20480312407016754}, {'label': 'positive', 'score': 0.02777913212776184}]]
[[{'label': 'negative', 'score': 0.022880522534251213}, {'label': 'neutral', 'score': 0.9004269242286682}, {'label': 'positive', 'score': 0.07669253647327423}]]
[[{'label': 'negative', 'score': 0.07768702507019043}, {'label': 'neutral', 'score': 0.7470853328704834}, {'label': 'positive', 'score': 0.17522764205932617}]]
[[{'label': 'negative', 'score': 0.7759526968002319}, {'label': 'neutral', 'score': 0.2079479694366455}, {'label': 'positive', 'score': 0.01609927974641323}]]
[[{'label': 'negative', 'score': 0.35424456000328064}, {'label': 'neutral', 'score': 0.6287374496459961}, {'label': 'positive', 'score': 0.017018022015690804}]]
[[{'label': 'negative', 'score': 0.22937627136707306}, {'label': 'neutral', 'score': 0.7470834851264954}, {'label': 'positive', 'score': 0.02354021556675434}]]
[[{'label': 'negative', 'score': 0.29894158244132996}, {'label': 'neutral', 'score': 0.4668574035167694}, {'label': 'positive', 'score': 0.23420095443725586}]]
[[{'label': 'negative', 'score': 0.004184009972959757}, {'label': 'neutral', 'score': 0.07966959476470947}, {'label': 'positive', 'score': 0.9161463379859924}]]
[[{'label': 'negative', 'score': 0.39373987913131714}, {'label': 'neutral', 'score': 0.5562039613723755}, {'label': 'positive', 'score': 0.050056204199790955}]]
[[{'label': 'negative', 'score': 0.5823730230331421}, {'label': 'neutral', 'score': 0.4016057550907135}, {'label': 'positive', 'score': 0.01602116785943508}]]
[[{'label': 'negative', 'score': 0.005847808439284563}, {'label': 'neutral', 'score': 0.04055764898657799}, {'label': 'positive', 'score': 0.9535945057868958}]]
[[{'label': 'negative', 'score': 0.7208777070045471}, {'label': 'neutral', 'score': 0.26058638095855713}, {'label': 'positive', 'score': 0.01853593811392784}]]
[[{'label': 'negative', 'score': 0.02345365472137928}, {'label': 'neutral', 'score': 0.1610662043094635}, {'label': 'positive', 'score': 0.8154801726341248}]]
[[{'label': 'negative', 'score': 0.030618052929639816}, {'label': 'neutral', 'score': 0.4888339042663574}, {'label': 'positive', 'score': 0.48054808378219604}]]
[[{'label': 'negative', 'score': 0.8310363292694092}, {'label': 'neutral', 'score': 0.1548921763896942}, {'label': 'positive', 'score': 0.01407151110470295}]]
[[{'label': 'negative', 'score': 0.1702842265367508}, {'label': 'neutral', 'score': 0.7916970252990723}, {'label': 'positive', 'score': 0.03801872581243515}]]
[[{'label': 'negative', 'score': 0.05244796350598335}, {'label': 'neutral', 'score': 0.7361409664154053}, {'label': 'positive', 'score': 0.21141104400157928}]]
[[{'label': 'negative', 'score': 0.06639233976602554}, {'label': 'neutral', 'score': 0.7101802229881287}, {'label': 'positive', 'score': 0.2234273999929428}]]
[[{'label': 'negative', 'score': 0.9182952642440796}, {'label': 'neutral', 'score': 0.07457128167152405}, {'label': 'positive', 'score': 0.007133486680686474}]]
[[{'label': 'negative', 'score': 0.7556131482124329}, {'label': 'neutral', 'score': 0.23007698357105255}, {'label': 'positive', 'score': 0.014309842139482498}]]
[[{'label': 'negative', 'score': 0.5020462274551392}, {'label': 'neutral', 'score': 0.4754733741283417}, {'label': 'positive', 'score': 0.022480415180325508}]]
[[{'label': 'negative', 'score': 0.0029332234989851713}, {'label': 'neutral', 'score': 0.01826661452651024}, {'label': 'positive', 'score': 0.9788001775741577}]]
[[{'label': 'negative', 'score': 0.32914984226226807}, {'label': 'neutral', 'score': 0.5897390246391296}, {'label': 'positive', 'score': 0.08111114799976349}]]
[[{'label': 'negative', 'score': 0.1884298175573349}, {'label': 'neutral', 'score': 0.743977963924408}, {'label': 'positive', 'score': 0.06759221851825714}]]
[[{'label': 'negative', 'score': 0.9569236636161804}, {'label': 'neutral', 'score': 0.0373343788087368}, {'label': 'positive', 'score': 0.005741971544921398}]]
[[{'label': 'negative', 'score': 0.04031423479318619}, {'label': 'neutral', 'score': 0.7923375368118286}, {'label': 'positive', 'score': 0.16734828054904938}]]
[[{'label': 'negative', 'score': 0.15043561160564423}, {'label': 'neutral', 'score': 0.6472973227500916}, {'label': 'positive', 'score': 0.2022670954465866}]]
[[{'label': 'negative', 'score': 0.2693435847759247}, {'label': 'neutral', 'score': 0.5268582701683044}, {'label': 'positive', 'score': 0.2037980705499649}]]
[[{'label': 'negative', 'score': 0.880110502243042}, {'label': 'neutral', 'score': 0.1075359359383583}, {'label': 'positive', 'score': 0.012353506870567799}]]
[[{'label': 'negative', 'score': 0.6128309369087219}, {'label': 'neutral', 'score': 0.33898136019706726}, {'label': 'positive', 'score': 0.04818765074014664}]]
[[{'label': 'negative', 'score': 0.02890487015247345}, {'label': 'neutral', 'score': 0.934911847114563}, {'label': 'positive', 'score': 0.036183349788188934}]]
[[{'label': 'negative', 'score': 0.012825025245547295}, {'label': 'neutral', 'score': 0.5361502766609192}, {'label': 'positive', 'score': 0.45102474093437195}]]
[[{'label': 'negative', 'score': 0.9433774948120117}, {'label': 'neutral', 'score': 0.051162444055080414}, {'label': 'positive', 'score': 0.0054600476287305355}]]
[[{'label': 'negative', 'score': 0.7680450677871704}, {'label': 'neutral', 'score': 0.2062152922153473}, {'label': 'positive', 'score': 0.025739649310708046}]]
[[{'label': 'negative', 'score': 0.7307655811309814}, {'label': 'neutral', 'score': 0.24657805263996124}, {'label': 'positive', 'score': 0.022656401619315147}]]
[[{'label': 'negative', 'score': 0.018746906891465187}, {'label': 'neutral', 'score': 0.8294706344604492}, {'label': 'positive', 'score': 0.15178251266479492}]]
[[{'label': 'negative', 'score': 0.033083993941545486}, {'label': 'neutral', 'score': 0.43090391159057617}, {'label': 'positive', 'score': 0.5360121130943298}]]
[[{'label': 'negative', 'score': 0.28342610597610474}, {'label': 'neutral', 'score': 0.6188188195228577}, {'label': 'positive', 'score': 0.09775514155626297}]]
[[{'label': 'negative', 'score': 0.015177521854639053}, {'label': 'neutral', 'score': 0.05184812471270561}, {'label': 'positive', 'score': 0.9329743981361389}]]
[[{'label': 'negative', 'score': 0.08346957713365555}, {'label': 'neutral', 'score': 0.5367881655693054}, {'label': 'positive', 'score': 0.37974223494529724}]]
[[{'label': 'negative', 'score': 0.06982158124446869}, {'label': 'neutral', 'score': 0.6574217081069946}, {'label': 'positive', 'score': 0.2727566659450531}]]
[[{'label': 'negative', 'score': 0.00737692229449749}, {'label': 'neutral', 'score': 0.9201379418373108}, {'label': 'positive', 'score': 0.07248511165380478}]]
[[{'label': 'negative', 'score': 0.049252528697252274}, {'label': 'neutral', 'score': 0.21086569130420685}, {'label': 'positive', 'score': 0.7398817539215088}]]
[[{'label': 'negative', 'score': 0.738324761390686}, {'label': 'neutral', 'score': 0.24485881626605988}, {'label': 'positive', 'score': 0.016816403716802597}]]
[[{'label': 'negative', 'score': 0.45177844166755676}, {'label': 'neutral', 'score': 0.49118560552597046}, {'label': 'positive', 'score': 0.057035986334085464}]]
[[{'label': 'negative', 'score': 0.005062262061983347}, {'label': 'neutral', 'score': 0.04480623081326485}, {'label': 'positive', 'score': 0.9501314759254456}]]
[[{'label': 'negative', 'score': 0.0045225368812680244}, {'label': 'neutral', 'score': 0.01095846202224493}, {'label': 'positive', 'score': 0.9845190048217773}]]
[[{'label': 'negative', 'score': 0.8519371747970581}, {'label': 'neutral', 'score': 0.13925184309482574}, {'label': 'positive', 'score': 0.008810967206954956}]]
[[{'label': 'negative', 'score': 0.33983922004699707}, {'label': 'neutral', 'score': 0.6281415224075317}, {'label': 'positive', 'score': 0.03201926499605179}]]
[[{'label': 'negative', 'score': 0.33455073833465576}, {'label': 'neutral', 'score': 0.5306936502456665}, {'label': 'positive', 'score': 0.13475555181503296}]]
[[{'label': 'negative', 'score': 0.00869081262499094}, {'label': 'neutral', 'score': 0.08790241181850433}, {'label': 'positive', 'score': 0.9034067988395691}]]
[[{'label': 'negative', 'score': 0.8142542243003845}, {'label': 'neutral', 'score': 0.17836961150169373}, {'label': 'positive', 'score': 0.007376180030405521}]]
[[{'label': 'negative', 'score': 0.003727768315002322}, {'label': 'neutral', 'score': 0.025371316820383072}, {'label': 'positive', 'score': 0.9709008932113647}]]
[[{'label': 'negative', 'score': 0.45099321007728577}, {'label': 'neutral', 'score': 0.46591314673423767}, {'label': 'positive', 'score': 0.08309362083673477}]]
[[{'label': 'negative', 'score': 0.03812723606824875}, {'label': 'neutral', 'score': 0.5606375932693481}, {'label': 'positive', 'score': 0.4012351930141449}]]
[[{'label': 'negative', 'score': 0.01060215849429369}, {'label': 'neutral', 'score': 0.37890657782554626}, {'label': 'positive', 'score': 0.6104912757873535}]]
[[{'label': 'negative', 'score': 0.924028217792511}, {'label': 'neutral', 'score': 0.06925459206104279}, {'label': 'positive', 'score': 0.00671726930886507}]]
[[{'label': 'negative', 'score': 0.0068432847037911415}, {'label': 'neutral', 'score': 0.11699441075325012}, {'label': 'positive', 'score': 0.8761623501777649}]]
[[{'label': 'negative', 'score': 0.909233570098877}, {'label': 'neutral', 'score': 0.08419792354106903}, {'label': 'positive', 'score': 0.006568534299731255}]]
[[{'label': 'negative', 'score': 0.13244864344596863}, {'label': 'neutral', 'score': 0.54096519947052}, {'label': 'positive', 'score': 0.32658615708351135}]]
[[{'label': 'negative', 'score': 0.6947852373123169}, {'label': 'neutral', 'score': 0.2890300750732422}, {'label': 'positive', 'score': 0.01618463359773159}]]
[[{'label': 'negative', 'score': 0.7247251272201538}, {'label': 'neutral', 'score': 0.2547512650489807}, {'label': 'positive', 'score': 0.0205235593020916}]]
[[{'label': 'negative', 'score': 0.0034598654601722956}, {'label': 'neutral', 'score': 0.012171081267297268}, {'label': 'positive', 'score': 0.9843690395355225}]]
[[{'label': 'negative', 'score': 0.8929240703582764}, {'label': 'neutral', 'score': 0.09741377085447311}, {'label': 'positive', 'score': 0.009662188589572906}]]
[[{'label': 'negative', 'score': 0.015836847946047783}, {'label': 'neutral', 'score': 0.4929865598678589}, {'label': 'positive', 'score': 0.4911765456199646}]]
[[{'label': 'negative', 'score': 0.03883808106184006}, {'label': 'neutral', 'score': 0.6533333659172058}, {'label': 'positive', 'score': 0.30782854557037354}]]
[[{'label': 'negative', 'score': 0.6653151512145996}, {'label': 'neutral', 'score': 0.30403679609298706}, {'label': 'positive', 'score': 0.030648041516542435}]]
[[{'label': 'negative', 'score': 0.05868162587285042}, {'label': 'neutral', 'score': 0.9113656878471375}, {'label': 'positive', 'score': 0.029952704906463623}]]
[[{'label': 'negative', 'score': 0.01055749598890543}, {'label': 'neutral', 'score': 0.08769059926271439}, {'label': 'positive', 'score': 0.9017518758773804}]]
[[{'label': 'negative', 'score': 0.48042821884155273}, {'label': 'neutral', 'score': 0.42961663007736206}, {'label': 'positive', 'score': 0.08995511382818222}]]
[[{'label': 'negative', 'score': 0.4169330894947052}, {'label': 'neutral', 'score': 0.47226154804229736}, {'label': 'positive', 'score': 0.11080542206764221}]]
[[{'label': 'negative', 'score': 0.29515814781188965}, {'label': 'neutral', 'score': 0.667251467704773}, {'label': 'positive', 'score': 0.03759036958217621}]]
[[{'label': 'negative', 'score': 0.004790439270436764}, {'label': 'neutral', 'score': 0.029491201043128967}, {'label': 'positive', 'score': 0.9657183289527893}]]
[[{'label': 'negative', 'score': 0.46235933899879456}, {'label': 'neutral', 'score': 0.518061637878418}, {'label': 'positive', 'score': 0.019578998908400536}]]
[[{'label': 'negative', 'score': 0.005186721216887236}, {'label': 'neutral', 'score': 0.033647216856479645}, {'label': 'positive', 'score': 0.9611660838127136}]]
[[{'label': 'negative', 'score': 0.8263636827468872}, {'label': 'neutral', 'score': 0.16676786541938782}, {'label': 'positive', 'score': 0.006868405733257532}]]
[[{'label': 'negative', 'score': 0.007618412841111422}, {'label': 'neutral', 'score': 0.32614707946777344}, {'label': 'positive', 'score': 0.6662344932556152}]]
[[{'label': 'negative', 'score': 0.855381190776825}, {'label': 'neutral', 'score': 0.13511820137500763}, {'label': 'positive', 'score': 0.009500568732619286}]]
[[{'label': 'negative', 'score': 0.8003414869308472}, {'label': 'neutral', 'score': 0.18041880428791046}, {'label': 'positive', 'score': 0.019239677116274834}]]
[[{'label': 'negative', 'score': 0.5346758961677551}, {'label': 'neutral', 'score': 0.3330543637275696}, {'label': 'positive', 'score': 0.1322697252035141}]]
[[{'label': 'negative', 'score': 0.5688523650169373}, {'label': 'neutral', 'score': 0.3486495316028595}, {'label': 'positive', 'score': 0.08249810338020325}]]
[[{'label': 'negative', 'score': 0.8938201665878296}, {'label': 'neutral', 'score': 0.0924844965338707}, {'label': 'positive', 'score': 0.01369525957852602}]]
[[{'label': 'negative', 'score': 0.6277320981025696}, {'label': 'neutral', 'score': 0.35428905487060547}, {'label': 'positive', 'score': 0.017978882417082787}]]
[[{'label': 'negative', 'score': 0.07947640120983124}, {'label': 'neutral', 'score': 0.33997341990470886}, {'label': 'positive', 'score': 0.5805501937866211}]]
[[{'label': 'negative', 'score': 0.6235630512237549}, {'label': 'neutral', 'score': 0.35054707527160645}, {'label': 'positive', 'score': 0.025889834389090538}]]
[[{'label': 'negative', 'score': 0.9510269165039062}, {'label': 'neutral', 'score': 0.0418815053999424}, {'label': 'positive', 'score': 0.007091626059263945}]]
[[{'label': 'negative', 'score': 0.4472081661224365}, {'label': 'neutral', 'score': 0.5049505233764648}, {'label': 'positive', 'score': 0.047841232270002365}]]
[[{'label': 'negative', 'score': 0.17336435616016388}, {'label': 'neutral', 'score': 0.7203077077865601}, {'label': 'positive', 'score': 0.10632792860269547}]]
[[{'label': 'negative', 'score': 0.4340895116329193}, {'label': 'neutral', 'score': 0.5360409617424011}, {'label': 'positive', 'score': 0.0298695620149374}]]
[[{'label': 'negative', 'score': 0.37364891171455383}, {'label': 'neutral', 'score': 0.5605151653289795}, {'label': 'positive', 'score': 0.06583601236343384}]]
[[{'label': 'negative', 'score': 0.39463093876838684}, {'label': 'neutral', 'score': 0.5343714952468872}, {'label': 'positive', 'score': 0.07099758088588715}]]
[[{'label': 'negative', 'score': 0.8311064839363098}, {'label': 'neutral', 'score': 0.15197902917861938}, {'label': 'positive', 'score': 0.016914520412683487}]]
[[{'label': 'negative', 'score': 0.0038395882584154606}, {'label': 'neutral', 'score': 0.02312512882053852}, {'label': 'positive', 'score': 0.9730352759361267}]]
[[{'label': 'negative', 'score': 0.00938934925943613}, {'label': 'neutral', 'score': 0.3838229477405548}, {'label': 'positive', 'score': 0.6067876815795898}]]
[[{'label': 'negative', 'score': 0.754102349281311}, {'label': 'neutral', 'score': 0.2345721423625946}, {'label': 'positive', 'score': 0.01132553443312645}]]
[[{'label': 'negative', 'score': 0.8808503150939941}, {'label': 'neutral', 'score': 0.10911132395267487}, {'label': 'positive', 'score': 0.010038311593234539}]]
[[{'label': 'negative', 'score': 0.0023691130336374044}, {'label': 'neutral', 'score': 0.03066633827984333}, {'label': 'positive', 'score': 0.9669645428657532}]]
[[{'label': 'negative', 'score': 0.6810478568077087}, {'label': 'neutral', 'score': 0.2819306552410126}, {'label': 'positive', 'score': 0.03702155128121376}]]
[[{'label': 'negative', 'score': 0.024298861622810364}, {'label': 'neutral', 'score': 0.7111557722091675}, {'label': 'positive', 'score': 0.26454535126686096}]]
[[{'label': 'negative', 'score': 0.007994814775884151}, {'label': 'neutral', 'score': 0.5513385534286499}, {'label': 'positive', 'score': 0.44066667556762695}]]
[[{'label': 'negative', 'score': 0.005533270537853241}, {'label': 'neutral', 'score': 0.15905138850212097}, {'label': 'positive', 'score': 0.8354153633117676}]]
[[{'label': 'negative', 'score': 0.37809449434280396}, {'label': 'neutral', 'score': 0.5894139409065247}, {'label': 'positive', 'score': 0.03249160572886467}]]
[[{'label': 'negative', 'score': 0.8301242589950562}, {'label': 'neutral', 'score': 0.157017320394516}, {'label': 'positive', 'score': 0.012858434580266476}]]
[[{'label': 'negative', 'score': 0.9526308178901672}, {'label': 'neutral', 'score': 0.03959778696298599}, {'label': 'positive', 'score': 0.007771371863782406}]]
[[{'label': 'negative', 'score': 0.03260986506938934}, {'label': 'neutral', 'score': 0.405600905418396}, {'label': 'positive', 'score': 0.5617891550064087}]]
[[{'label': 'negative', 'score': 0.929404616355896}, {'label': 'neutral', 'score': 0.06387687474489212}, {'label': 'positive', 'score': 0.006718579679727554}]]
[[{'label': 'negative', 'score': 0.03137585520744324}, {'label': 'neutral', 'score': 0.8362683057785034}, {'label': 'positive', 'score': 0.13235589861869812}]]
[[{'label': 'negative', 'score': 0.2686363756656647}, {'label': 'neutral', 'score': 0.6179617643356323}, {'label': 'positive', 'score': 0.1134018674492836}]]
[[{'label': 'negative', 'score': 0.010528392158448696}, {'label': 'neutral', 'score': 0.6283692121505737}, {'label': 'positive', 'score': 0.36110246181488037}]]
[[{'label': 'negative', 'score': 0.18953709304332733}, {'label': 'neutral', 'score': 0.37611567974090576}, {'label': 'positive', 'score': 0.4343472421169281}]]
[[{'label': 'negative', 'score': 0.15016144514083862}, {'label': 'neutral', 'score': 0.8258072733879089}, {'label': 'positive', 'score': 0.024031328037381172}]]
[[{'label': 'negative', 'score': 0.34021928906440735}, {'label': 'neutral', 'score': 0.6451578736305237}, {'label': 'positive', 'score': 0.014622803777456284}]]
[[{'label': 'negative', 'score': 0.5702094435691833}, {'label': 'neutral', 'score': 0.40051719546318054}, {'label': 'positive', 'score': 0.0292733833193779}]]
[[{'label': 'negative', 'score': 0.8518664240837097}, {'label': 'neutral', 'score': 0.13860246539115906}, {'label': 'positive', 'score': 0.009531119838356972}]]
[[{'label': 'negative', 'score': 0.9204835891723633}, {'label': 'neutral', 'score': 0.07396671175956726}, {'label': 'positive', 'score': 0.005549709312617779}]]
[[{'label': 'negative', 'score': 0.04729649797081947}, {'label': 'neutral', 'score': 0.44338488578796387}, {'label': 'positive', 'score': 0.5093185901641846}]]
[[{'label': 'negative', 'score': 0.7310116291046143}, {'label': 'neutral', 'score': 0.2458440661430359}, {'label': 'positive', 'score': 0.023144323378801346}]]
[[{'label': 'negative', 'score': 0.9093940258026123}, {'label': 'neutral', 'score': 0.08034107834100723}, {'label': 'positive', 'score': 0.010264864191412926}]]
[[{'label': 'negative', 'score': 0.0018980983877554536}, {'label': 'neutral', 'score': 0.005633074324578047}, {'label': 'positive', 'score': 0.9924688935279846}]]
[[{'label': 'negative', 'score': 0.0055326358415186405}, {'label': 'neutral', 'score': 0.02382887527346611}, {'label': 'positive', 'score': 0.9706384539604187}]]
[[{'label': 'negative', 'score': 0.6185571551322937}, {'label': 'neutral', 'score': 0.3689497411251068}, {'label': 'positive', 'score': 0.012493067421019077}]]
[[{'label': 'negative', 'score': 0.8077653646469116}, {'label': 'neutral', 'score': 0.18464870750904083}, {'label': 'positive', 'score': 0.00758589431643486}]]
[[{'label': 'negative', 'score': 0.006981099955737591}, {'label': 'neutral', 'score': 0.02714354172348976}, {'label': 'positive', 'score': 0.9658753275871277}]]
[[{'label': 'negative', 'score': 0.8803102970123291}, {'label': 'neutral', 'score': 0.10907598584890366}, {'label': 'positive', 'score': 0.010613708756864071}]]
[[{'label': 'negative', 'score': 0.1033291146159172}, {'label': 'neutral', 'score': 0.5102532505989075}, {'label': 'positive', 'score': 0.3864176273345947}]]
[[{'label': 'negative', 'score': 0.009311333298683167}, {'label': 'neutral', 'score': 0.9366061687469482}, {'label': 'positive', 'score': 0.05408254638314247}]]
[[{'label': 'negative', 'score': 0.007866695523262024}, {'label': 'neutral', 'score': 0.05231136083602905}, {'label': 'positive', 'score': 0.9398218989372253}]]
[[{'label': 'negative', 'score': 0.8703388571739197}, {'label': 'neutral', 'score': 0.12246070802211761}, {'label': 'positive', 'score': 0.0072004529647529125}]]
[[{'label': 'negative', 'score': 0.010730288922786713}, {'label': 'neutral', 'score': 0.22601844370365143}, {'label': 'positive', 'score': 0.7632513046264648}]]
[[{'label': 'negative', 'score': 0.5233612656593323}, {'label': 'neutral', 'score': 0.4632715880870819}, {'label': 'positive', 'score': 0.01336716115474701}]]
[[{'label': 'negative', 'score': 0.19287869334220886}, {'label': 'neutral', 'score': 0.5114056468009949}, {'label': 'positive', 'score': 0.29571568965911865}]]
[[{'label': 'negative', 'score': 0.24797464907169342}, {'label': 'neutral', 'score': 0.7105215191841125}, {'label': 'positive', 'score': 0.041503794491291046}]]
[[{'label': 'negative', 'score': 0.006318813189864159}, {'label': 'neutral', 'score': 0.8762553334236145}, {'label': 'positive', 'score': 0.1174258217215538}]]
[[{'label': 'negative', 'score': 0.6665509343147278}, {'label': 'neutral', 'score': 0.3224904537200928}, {'label': 'positive', 'score': 0.010958577506244183}]]
[[{'label': 'negative', 'score': 0.6672775149345398}, {'label': 'neutral', 'score': 0.29359257221221924}, {'label': 'positive', 'score': 0.03912987932562828}]]
[[{'label': 'negative', 'score': 0.6388920545578003}, {'label': 'neutral', 'score': 0.3466547727584839}, {'label': 'positive', 'score': 0.014453127980232239}]]
[[{'label': 'negative', 'score': 0.0850178673863411}, {'label': 'neutral', 'score': 0.3621843755245209}, {'label': 'positive', 'score': 0.552797794342041}]]
[[{'label': 'negative', 'score': 0.0074561708606779575}, {'label': 'neutral', 'score': 0.8700146079063416}, {'label': 'positive', 'score': 0.12252913415431976}]]
[[{'label': 'negative', 'score': 0.7982451915740967}, {'label': 'neutral', 'score': 0.18283876776695251}, {'label': 'positive', 'score': 0.018915990367531776}]]
[[{'label': 'negative', 'score': 0.7202693819999695}, {'label': 'neutral', 'score': 0.241882786154747}, {'label': 'positive', 'score': 0.037847790867090225}]]
[[{'label': 'negative', 'score': 0.255540132522583}, {'label': 'neutral', 'score': 0.6854106783866882}, {'label': 'positive', 'score': 0.05904915928840637}]]
[[{'label': 'negative', 'score': 0.8782888650894165}, {'label': 'neutral', 'score': 0.11282575130462646}, {'label': 'positive', 'score': 0.00888535100966692}]]
[[{'label': 'negative', 'score': 0.0032166088931262493}, {'label': 'neutral', 'score': 0.0364135280251503}, {'label': 'positive', 'score': 0.960369884967804}]]
[[{'label': 'negative', 'score': 0.6331710815429688}, {'label': 'neutral', 'score': 0.339383989572525}, {'label': 'positive', 'score': 0.02744494006037712}]]
[[{'label': 'negative', 'score': 0.00842286366969347}, {'label': 'neutral', 'score': 0.02253282256424427}, {'label': 'positive', 'score': 0.9690443277359009}]]
[[{'label': 'negative', 'score': 0.030085263773798943}, {'label': 'neutral', 'score': 0.9104839563369751}, {'label': 'positive', 'score': 0.05943083390593529}]]
[[{'label': 'negative', 'score': 0.9518082737922668}, {'label': 'neutral', 'score': 0.042084019631147385}, {'label': 'positive', 'score': 0.006107723340392113}]]
[[{'label': 'negative', 'score': 0.9094849228858948}, {'label': 'neutral', 'score': 0.08268353343009949}, {'label': 'positive', 'score': 0.007831543684005737}]]
[[{'label': 'negative', 'score': 0.014392217621207237}, {'label': 'neutral', 'score': 0.9552503228187561}, {'label': 'positive', 'score': 0.03035750612616539}]]
[[{'label': 'negative', 'score': 0.0026824541855603456}, {'label': 'neutral', 'score': 0.010270417667925358}, {'label': 'positive', 'score': 0.9870471954345703}]]
[[{'label': 'negative', 'score': 0.942603588104248}, {'label': 'neutral', 'score': 0.05254432559013367}, {'label': 'positive', 'score': 0.0048521277494728565}]]
[[{'label': 'negative', 'score': 0.693454384803772}, {'label': 'neutral', 'score': 0.28098538517951965}, {'label': 'positive', 'score': 0.02556026540696621}]]
[[{'label': 'negative', 'score': 0.0023210220970213413}, {'label': 'neutral', 'score': 0.015131224878132343}, {'label': 'positive', 'score': 0.9825478196144104}]]
[[{'label': 'negative', 'score': 0.6208556294441223}, {'label': 'neutral', 'score': 0.35590657591819763}, {'label': 'positive', 'score': 0.02323775552213192}]]
[[{'label': 'negative', 'score': 0.5502281188964844}, {'label': 'neutral', 'score': 0.4340856969356537}, {'label': 'positive', 'score': 0.015686210244894028}]]
[[{'label': 'negative', 'score': 0.9303725957870483}, {'label': 'neutral', 'score': 0.06385592371225357}, {'label': 'positive', 'score': 0.005771451164036989}]]
[[{'label': 'negative', 'score': 0.030641313642263412}, {'label': 'neutral', 'score': 0.8560959696769714}, {'label': 'positive', 'score': 0.11326269805431366}]]
[[{'label': 'negative', 'score': 0.09171227365732193}, {'label': 'neutral', 'score': 0.8639666438102722}, {'label': 'positive', 'score': 0.04432116821408272}]]
[[{'label': 'negative', 'score': 0.3856349587440491}, {'label': 'neutral', 'score': 0.5226774215698242}, {'label': 'positive', 'score': 0.0916876345872879}]]
[[{'label': 'negative', 'score': 0.8327422142028809}, {'label': 'neutral', 'score': 0.14852027595043182}, {'label': 'positive', 'score': 0.018737485632300377}]]
[[{'label': 'negative', 'score': 0.9156861305236816}, {'label': 'neutral', 'score': 0.07375416904687881}, {'label': 'positive', 'score': 0.010559748858213425}]]
[[{'label': 'negative', 'score': 0.6472690105438232}, {'label': 'neutral', 'score': 0.34004074335098267}, {'label': 'positive', 'score': 0.012690271250903606}]]
[[{'label': 'negative', 'score': 0.004053437616676092}, {'label': 'neutral', 'score': 0.24693819880485535}, {'label': 'positive', 'score': 0.7490084171295166}]]
[[{'label': 'negative', 'score': 0.008916355669498444}, {'label': 'neutral', 'score': 0.875048041343689}, {'label': 'positive', 'score': 0.11603560298681259}]]
